Station_Code;Data_Type;Date;Month;Measurer;Daily_max_vol;Day_max_vol;Rain_days;Monthly_total_vol;Annual_vol;Year;Vol_fortnight1;Vol_fortnight2;Vol_week1;Vol_week2;Vol_week3;Vol_week4;Day01;Day02;Day03;Day04;Day05;Day06;Day07;Day08;Day09;Day10;Day11;Day12;Day13;Day14;Day15;Day16;Day17;Day18;Day19;Day20;Day21;Day22;Day23;Day24;Day25;Day26;Day27;Day28;Day29;Day30;Day31
2951010;Raw;01/01/1978;January;Pluviometer;23;8;11;91.4;;;64.4;27;34.8;29.6;11.8;15.2;2.5;4.2;0;0;0;5.1;0;23;17.4;0;0;0;0;12.2;0;0;0;0;0;4.1;7.7;0;0;0;7.3;4.1;0;0;0;0;3.8
2951010;Raw;01/12/1977;December;Pluviometer;25.2;31;6;55.8;1547.6;1977;16.1;39.7;16.1;0;0;39.7;0;0;0;0;3.6;4.3;3;5.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.5;0;0;0;0;25.2
2951010;Raw;01/11/1977;November;Pluviometer;46;1;7;164.5;;;76.4;88.1;46;30.4;63.6;24.5;46;0;0;0;0;0;0;0;1.3;3;26.1;0;0;0;0;0;0;0;0;0;0;38.2;25.4;0;0;0;0;24.5;0;0;
2951010;Raw;01/10/1977;October;Pluviometer;24.2;16;5;55.8;;;4.2;51.6;0;4.2;24.2;27.4;0;0;0;0;0;0;0;0;0;0;0;4.2;0;0;0;24.2;0;0;0;0;0;0;0;0;2.8;20.1;4.5;0;0;0;0
2951010;Raw;01/09/1977;September;Pluviometer;34.5;7;9;160.8;;;121.3;39.5;97.3;24;35.2;4.3;7.8;0;0;0;0;32;34.5;23;0;0;0;0;0;0;24;20.5;5.2;9.5;0;0;0;0;0;0;0;0;0;0;4.3;0;
2951010;Raw;01/08/1977;August;Pluviometer;24.2;2;14;190.5;;;81.6;108.9;51.4;30.2;57.9;51;22.4;24.2;0;0;0;0;0;4.8;0;0;0;5.3;6.8;18.1;0;17.1;21;19.5;0;0;0;0;0.3;17.2;23.3;5.1;0;0;0;0;5.4
2951010;Raw;01/07/1977;July;Pluviometer;70.2;27;11;227.3;;;46.6;180.7;0;46.6;52.4;128.3;0;0;0;0;0;0;0;0;11.4;2.5;0;0;0;27.2;5.5;0;0;0;0;0;6.6;45.8;0;5.3;11;9.5;70.2;0;0;0;32.3
2951010;Raw;01/06/1977;June;Pluviometer;53;19;8;110.6;;;0;110.6;0;0;89.1;21.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.2;0;0;53;5.2;6;14.5;4.2;7.5;14;0;0;0;0;0;
2951010;Raw;01/05/1977;May;Pluviometer;22.3;30;4;67.4;;;15;52.4;15;0;11.2;41.2;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;11.2;0;0;0;0;0;0;0;0;0;0;18.9;0;0;22.3;0
2951010;Raw;01/04/1977;April;Pluviometer;25;17;5;88.2;;;27.2;61;0;27.2;61;0;0;0;0;0;0;0;0;0;4.2;0;0;0;0;0;23;0;25;23;0;0;13;0;0;0;0;0;0;0;0;0;
2951010;Raw;01/03/1977;March;Pluviometer;75;27;5;147.2;;;36.2;111;33.2;3;0;111;0;0;0;0;0;18.2;0;15;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;75;36;0;0;0
2951010;Raw;01/02/1977;February;Pluviometer;58;18;8;175;;;43.4;131.6;17.1;26.3;61;70.6;0;0;3.1;0;0;0;14;0;0;0;2.5;23.8;0;0;3;0;0;58;0;0;0;48.1;0;0;0;0;0;22.5;;;
2951010;Raw;01/01/1977;January;Pluviometer;15;11;13;104.5;;;71.5;33;32.3;39.2;33;0;0;3.1;14.3;9.8;5.1;0;0;0;8.8;6.3;15;0;9.1;0;0;3.1;12;9.9;0;3;0;0;5;0;0;0;0;0;0;0;0
2951010;Raw;01/12/1976;December;Pluviometer;51;15;7;243.6;1633.2;1976;213.3;30.3;142.3;71;25;5.3;50;0;0;0;0;50;42.3;0;0;0;0;0;0;20;51;0;0;25;0;0;0;0;0;0;0;0;0;5.3;0;0;0
2951010;Raw;01/11/1976;November;Pluviometer;25;3;4;48.1;;;25;23.1;25;0;5.1;18;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.1;0;0;0;0;8;10;0;
2951010;Raw;01/10/1976;October;Pluviometer;35;15;13;156.8;;;103.6;53.2;37.1;66.5;17.2;36;7.1;0;0;0;21;9;0;0;7;0;13.3;5;0;6.2;35;3.4;0;5.8;0;8;0;0;0;11;0;0;0;0;25;0;0
2951010;Raw;01/09/1976;September;Pluviometer;25.1;4;8;95.1;;;70.1;25;55.6;14.5;0;25;0;0;4.9;25.1;22;0;0;3.6;5.8;2.9;0;0;0;5.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;
2951010;Raw;01/08/1976;August;Pluviometer;47.5;9;11;177;;;102.7;74.3;55.2;47.5;74.3;0;0;2;6.8;13;2.4;8;3.7;19.3;47.5;0;0;0;0;0;0;0;24;12.3;38;0;0;0;0;0;0;0;0;0;0;0;0
2951010;Raw;01/07/1976;July;Pluviometer;42;26;9;136;;;71;65;23;48;0;65;0;0;0;0;0;0;23;0;0;0;0;0;21;14;13;0;0;0;0;0;0;0;0;0;6.7;42;3.8;0;0;9.5;3
2951010;Raw;01/06/1976;June;Pluviometer;50;26;5;109;;;28;81;28;0;7;74;0;0;3;0;25;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;50;24;0;0;0;
2951010;Raw;01/05/1976;May;Pluviometer;58;29;10;191.9;;;27.1;164.8;25;2.1;57.7;107.1;0;0;0;0;0;0;0;25;2.1;0;0;0;0;0;0;0;0;0;6.7;20.1;23.7;7.2;0;0;0;22.3;3.7;23.1;58;0;0
2951010;Raw;01/04/1976;April;Pluviometer;25.1;5;3;36.9;;;36.9;0;30.4;6.5;0;0;0;0;0;0;25.1;0;5.3;0;0;6.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2951010;Raw;01/03/1976;March;Pluviometer;56.3;4;11;202.6;;;152.6;50;92.6;60;43;7;0;4.3;0;56.3;25;0;0;7;0;19;0;0;6;0;35;15;7;0;0;0;0;0;21;7;0;0;0;0;0;0;0
2951010;Raw;01/02/1976;February;Pluviometer;30.7;1;5;85.7;;;46.8;38.9;46.8;0;38.9;0;30.7;16.1;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;6.9;25;0;0;0;0;0;0;0;0;;
2951010;Raw;01/01/1976;January;Pluviometer;50.5;7;8;150.5;;;130.4;20.1;61.9;68.5;0;20.1;0;3.8;0;0;0;7.6;50.5;0;0;24.5;0;0;23;0;21;0;0;0;0;0;0;0;0;0;0;4.1;16;0;0;0;0
2951010;Raw;01/12/1975;December;Pluviometer;56;22;8;145.6;1445.9;1975;20.2;125.4;0;20.2;114.2;11.2;0;0;0;0;0;0;0;0;0;0;0;0;20.2;0;0;0;0;0;4.3;7.2;8.3;56;38.4;8.4;0;2.8;0;0;0;0;0
2951010;Raw;01/11/1975;November;Pluviometer;49;17;5;82;;;22;60;22;0;49;11;0;16;6;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;6;0;5;0;0;0;
2951010;Raw;01/10/1975;October;Pluviometer;25;1;10;129.5;;;53.6;75.9;32.6;21;22.4;53.5;25;0;7.6;0;0;0;0;0;0;15;6;0;0;0;0;16;0;0;0;2;4.4;0;0;0;0;0;13.2;0;0;25;15.3
2951010;Raw;01/09/1975;September;Pluviometer;52;14;11;215.4;;;151.4;64;32.3;119.1;64;0;0;0;0;0;0;0;24;8.3;0;15;25.3;0;23.8;52;3;8;0;0;0;0;26;23;7;0;0;0;0;0;0;0;
2951010;Raw;01/08/1975;August;Pluviometer;75;10;15;298.5;;;187.7;110.8;46.3;141.4;24;86.8;0;0;0;26.1;7.3;6.1;3.5;3.3;25.4;75;0;19;7;15;0;24;0;0;0;0;0;0;0;0;19.8;13;0;0;40;14;0
2951010;Raw;01/07/1975;July;Pluviometer;22;5;5;56.3;;;38.2;18.1;22;16.2;14.3;3.8;0;0;0;0;22;0;0;0;0;0;0;0;0;16.2;0;4.1;10.2;0;0;0;0;0;0;0;0;0;0;0;3.8;0;0
2951010;Raw;01/06/1975;June;Pluviometer;25;12;9;125.1;;;71.1;54;41.1;30;32;22;6.1;4;0;0;0;24;7;0;0;0;0;25;5;0;0;0;0;0;0;0;25;7;0;0;22;0;0;0;0;0;
2951010;Raw;01/05/1975;May;Pluviometer;49;31;5;107;;;35;72;21.5;13.5;23;49;0;0;21.5;0;0;0;0;0;0;0;0;0;3.5;10;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;49
2951010;Raw;01/04/1975;April;Pluviometer;9.5;23;6;37.8;;;16.5;21.3;4.5;12;13.5;7.8;0;0;4.5;0;0;0;0;0;5;0;0;0;0;0;7;0;0;0;0;0;0;4;9.5;0;0;0;0;0;7.8;0;
2951010;Raw;01/03/1975;March;Pluviometer;25;7;10;119.9;;;69;50.9;29.5;39.5;19.5;31.4;0;0;0;0;0;4.5;25;0;0;0;19;6.5;0;0;14;0;0;0;17;0;0;0;2.5;0;0;0;6;0;0;6.4;19
2951010;Raw;01/02/1975;February;Pluviometer;22;21;7;101.3;;;32.1;69.2;27;5.1;69.2;0;7;20;0;0;0;0;0;0;0;0;0;0;0;5.1;7.2;0;19;21;0;0;22;0;0;0;0;0;0;0;;;
2951010;Raw;01/01/1975;January;Pluviometer;18;6;3;27.5;;;25;2.5;25;0;0;2.5;0;0;0;0;0;18;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.5;0;0;0;0
2951010;Raw;01/12/1974;December;Pluviometer;50;2;8;153.2;979.8;1974;89;64.2;89;0;46.7;17.5;39;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.7;2;0;0;0;20;18;2.5;0;0;0;15;0;0;0
2951010;Raw;01/11/1974;November;Pluviometer;40;7;7;109.2;;;49.6;59.6;49.6;0;53;6.6;0;0;0;0;0;3;40;6.6;0;0;0;0;0;0;0;0;0;0;25;19;9;0;0;0;0;6.6;0;0;0;0;
2951010;Raw;01/10/1974;October;Pluviometer;26;24;7;52.4;;;15.1;37.3;15.1;0;5;32.3;0;0;0;0;5.1;8;1;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;26;0;6.3;0;0;0;0;0
2951010;Raw;01/09/1974;September;Pluviometer;16.3;27;4;36.5;;;11;25.5;11;0;2.2;23.3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.2;0;0;0;0;0;0;0;0;0;7;16.3;0;0;0;
2951010;Raw;01/08/1974;August;Pluviometer;12.2;5;6;43.9;;;22.7;21.2;22.7;0;0;21.2;0;0;0;7.5;12.2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.5;0;0;12;0;2.7;0
2951010;Raw;01/07/1974;July;Pluviometer;29;19;6;45.5;;;2.8;42.7;0;2.8;37.2;5.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;3.7;0;4.5;29;0;0;0;0;2.5;3;0;0;0;0;0;0
2951010;Raw;01/06/1974;June;Pluviometer;77;9;9;156.3;;;88.6;67.7;4.6;84;66.3;1.4;0;0;0;0;0;0;2;2.6;77;7;0;0;0;0;0;12;25;7;0;22.3;0;0;0;0;0;0;0;1.4;0;0;
2951010;Raw;01/05/1974;May;Pluviometer;24.1;18;7;66.9;;;5.7;61.2;5.7;0;24.1;37.1;2.5;0;0;0;0;0;0;3.2;0;0;0;0;0;0;0;0;0;24.1;0;0;0;0;0;0;0;22;0;5.6;8;1.5;0
2951010;Raw;01/04/1974;April;Pluviometer;7.3;1;2;10.3;;;7.3;3;7.3;0;0;3;7.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;
2951010;Raw;01/03/1974;March;Pluviometer;23;16;8;65;;;17.8;47.2;1.5;16.3;26;21.2;0;0;1.5;0;0;0;0;0;0;4.8;11.5;0;0;0;0;23;1.2;0;0;0;0;0;1.8;20;1.2;0;0;0;0;0;0
2951010;Raw;01/02/1974;February;Pluviometer;30.2;18;11;112.7;;;19.9;92.8;18.6;1.3;65.8;27;0;0;0;15.3;0;0;3.3;1.3;0;0;0;0;0;0;0;10;5.3;30.2;2.3;0;18;3;1.5;0;22.5;0;0;0;;;
2951010;Raw;01/01/1974;January;Pluviometer;46;25;6;127.9;;;34.4;93.5;26;8.4;17.3;76.2;0;0;0;0;0;0;0;26;0;8.4;0;0;0;0;0;0;0;0;0;0;17.3;0;0;0;46;24.2;0;6;0;0;0
2951010;Raw;01/12/1973;December;Pluviometer;56.9;16;12;256.1;1556.6;1973;70.6;185.5;32.4;38.2;128.9;56.6;0;0;12.4;0;6;0;0;14;10.2;0;0;0;0;28;0;56.9;36;0;0;0;0;0;36;1.2;4;0;0;44.4;0;0;7
2951010;Raw;01/11/1973;November;Pluviometer;21;18;6;43.6;;;15.4;28.2;15.4;0;28.2;0;5;2;2.4;0;6;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;7.2;0;0;0;0;0;0;0;0;0;
2951010;Raw;01/10/1973;October;Pluviometer;60;23;5;108.8;;;39.6;69.2;10.3;29.3;60;9.2;0;0;0;0;10.3;0;0;0;0;0;20.3;9;0;0;0;0;0;0;0;0;0;0;60;0;0;0;9.2;0;0;0;0
2951010;Raw;01/09/1973;September;Pluviometer;67;17;6;165;;;38.8;126.2;2.4;36.4;126.2;0;0;0;0;0;0;2.4;0;0;0;16;0;0;0;20.4;0;0;67;40;19.2;0;0;0;0;0;0;0;0;0;0;0;
2951010;Raw;01/08/1973;August;Pluviometer;56.4;26;11;175.7;;;74.7;101;5.2;69.5;27.3;73.7;3.2;2;0;0;0;0;0;0;1.3;27;20;21.2;0;0;0;0;0;0;0;7.2;20.1;0;0;0;0;56.4;0;5.3;12;0;0
2951010;Raw;01/07/1973;July;Pluviometer;39;22;8;154.2;;;71.5;82.7;31.2;40.3;79;3.7;0;31.2;0;0;0;0;0;0;4.3;0;0;0;0;0;36;10;0;0;0;0;30;39;0;0;1.3;2.4;0;0;0;0;0
2951010;Raw;01/06/1973;June;Pluviometer;54;25;4;117.5;;;47;70.5;47;0;16.5;54;0;0;0;0;0;0;20;27;0;0;0;0;0;0;0;0;0;16.5;0;0;0;0;0;0;54;0;0;0;0;0;
2951010;Raw;01/05/1973;May;Pluviometer;15;21;7;47.6;;;10.2;37.4;10.2;0;30.3;7.1;1.4;8.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;15;6.3;0;0;0;0;3;0;0;4.1;0
2951010;Raw;01/04/1973;April;Pluviometer;37.2;8;6;81.1;;;38.5;42.6;38.5;0;36.6;6;0;0;0;0;1.3;0;0;37.2;0;0;0;0;0;0;0;10.3;0;16;10.3;0;0;0;0;0;0;0;0;0;6;0;
2951010;Raw;01/03/1973;March;Pluviometer;14.7;10;6;46.6;;;32.4;14.2;13.2;19.2;14.2;0;0;0;11.5;1.7;0;0;0;0;4.5;14.7;0;0;0;0;0;0;0;0;4.2;10;0;0;0;0;0;0;0;0;0;0;0
2951010;Raw;01/02/1973;February;Pluviometer;35.4;8;9;117.5;;;46.9;70.6;3.4;43.5;54.5;16.1;0;0;0;0;3.4;0;0;35.4;0;0;3;0;0;5.1;12.1;0;0;0;0;21.3;21.1;3;13.1;0;0;0;0;0;;;
2951010;Raw;01/01/1973;January;Pluviometer;89;8;15;242.9;;;160.6;82.3;101.3;59.3;61.6;20.7;0;0;0;6;6.3;0;0;89;2.4;0;6.4;7.4;0;8.1;35;0;0;0;0;18.1;27.1;16;0.4;12.4;6.2;0;0;0;2.1;0;0
2951010;Raw;01/12/1972;December;Pluviometer;27;1;5;56.2;1855.5;1972;45.4;10.8;45.4;0;0;10.8;27;0;0;18.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.5;0;0;0;9.3;0
2951010;Raw;01/11/1972;November;Pluviometer;34.3;11;10;177.5;;;100.8;76.7;46.3;54.5;21.3;55.4;0;25;12;0;0;0;9.3;0;0;0;34.3;0;20.2;0;0;0;21.3;0;0;0;0;0;0;0;6;6.1;0;0;16.2;27.1;
2951010;Raw;01/10/1972;October;Pluviometer;39;3;8;160.9;;;76;84.9;39;37;9.3;75.6;0;0;39;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;9.3;0;30.3;3.3;5;0;9;28;0
2951010;Raw;01/09/1972;September;Pluviometer;81.2;19;9;220.8;;;75.4;145.4;40;35.4;126.4;19;0;0;0;0;0;40;0;0;18;17.4;0;0;0;0;0;0;0;30;81.2;8;4.2;3;0;0;0;0;19;0;0;0;
2951010;Raw;01/08/1972;August;Pluviometer;53;12;11;246.7;;;136.8;109.9;39.3;97.5;60.2;49.7;0;0;2;37.3;0;0;0;0;0;0;42.2;53;2.3;0;0;0;0;0;0;14;25;21.2;0;0;22.2;18.2;9.3;0;0;0;0
2951010;Raw;01/07/1972;July;Pluviometer;80.2;19;7;150.2;;;47.3;102.9;40;7.3;102.9;0;0;0;0;0;25;10;5;0;0;0;0;0;0;0;7.3;0;0;10.3;80.2;0;0;12.4;0;0;0;0;0;0;0;0;0
2951010;Raw;01/06/1972;June;Pluviometer;85;6;15;307.2;;;212.2;95;175.5;36.7;31;64;0;0;8.3;0;0;85;6;76.2;4;11.2;3.2;0;18.3;0;0;0;7;22;2;0;0;0;0;0;0;0;28;5;29;2;
2951010;Raw;01/05/1972;May;Pluviometer;19.3;23;6;51.4;;;15;36.4;0;15;25.4;11;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;6.1;0;0;0;0;0;19.3;2;0;0;0;0;0;7;2
2951010;Raw;01/04/1972;April;Pluviometer;80;13;4;196.4;;;160;36.4;39;121;0;36.4;0;0;0;39;0;0;0;0;0;0;0;0;80;41;0;0;0;0;0;0;0;0;0;0;0;0;36.4;0;0;0;
2951010;Raw;01/03/1972;March;Pluviometer;25;9;8;96.8;;;47;49.8;3;44;16.4;33.4;0;3;0;0;0;0;0;0;25;15;4;0;0;0;0;3;0;0;13.4;0;0;0;0;0;0;15;18.4;0;0;0;0
2951010;Raw;01/02/1972;February;Pluviometer;18.2;23;8;49;;;12.8;36.2;0;12.8;11.6;24.6;0;0;0;0;0;0;0;0;0;0.4;10.4;0.7;0;1.3;0;0;10.3;1.3;0;0;0;0;18.2;0;0;6.4;0;0;0;;
2951010;Raw;01/01/1972;January;Pluviometer;24.3;5;16;142.4;;;76.9;65.5;42.5;34.4;50.2;15.3;7;1;5;2.2;24.3;3;0;0;0;0;0;0;4.3;14.1;16;19;4.1;4;3;15.1;5;0;0;0;0;0;0;0;15.3;0;0
2951010;Raw;01/12/1971;December;Pluviometer;22.4;4;9;111.6;1510.8;1971;85.8;25.8;58.7;27.1;25.8;0;0;19;15;22.4;0;0;0;2.3;0;0;0;3.4;18.4;5.3;0;0;0;13.4;0;0;0;12.4;0;0;0;0;0;0;0;0;0
2951010;Raw;01/11/1971;November;Pluviometer;13.4;3;3;28.4;;;23.4;5;23.4;0;5;0;0;10;13.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;
2951010;Raw;01/10/1971;October;Pluviometer;15;10;6;33.2;;;33.2;0;11;22.2;0;0;0;0;0;2;1;0;8;0;0;15;4;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2951010;Raw;01/09/1971;September;Pluviometer;13.4;3;5;35.5;;;30.5;5;30.5;0;5;0;4;1;13.4;12.1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;
2951010;Raw;01/08/1971;August;Pluviometer;43.5;14;7;147.5;;;147.5;0;40.5;107;0;0;0;0;0;10.2;0;12;0;18.3;20;0;0;14.1;29.4;43.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2951010;Raw;01/07/1971;July;Pluviometer;34;29;4;90;;;37;53;37;0;0;53;0;0;0;26;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;19;0
2951010;Raw;01/06/1971;June;Pluviometer;36.6;26;8;152.4;;;17.2;135.2;17.2;0;54.2;81;0;0;0;0;0;0;17.2;0;0;0;0;0;0;0;0;0;0;0;0;0;18.4;35.8;0;3.4;0;36.6;0;18;13;10;
2951010;Raw;01/05/1971;May;Pluviometer;25;5;5;94.4;;;61.4;33;61.4;0;0;33;0;0;24;0;25;0;0;12.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;12;0;0;0
2951010;Raw;01/04/1971;April;Pluviometer;41;16;5;118.8;;;23;95.8;23;0;93.6;2.2;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;41;30.3;0;0;0;22.3;0;0;0;0;0;0;2.2;0;0;
2951010;Raw;01/03/1971;March;Pluviometer;109;16;9;330.8;;;155.8;175;45.2;110.6;162;13;11.5;0;0;9.4;0;0;0;24.3;0;5.3;0;0;0;50.3;55;109;0;0;0;53;0;0;0;0;0;0;13;0;0;0;0
2951010;Raw;01/02/1971;February;Pluviometer;63.2;5;8;218.5;;;178.1;40.4;87.7;90.4;9.2;31.2;14.2;10.3;0;0;63.2;0;0;0;18.2;0;22.1;0;0;50.1;0;0;0;0;9.2;0;0;0;0;31.2;0;0;0;0;;;
2951010;Raw;01/01/1971;January;Pluviometer;27;12;10;149.7;;;45.3;104.4;10.1;35.2;8;96.4;0;0;0;10.1;0;0;0;0;0;0;0;27;0;0;8.2;0;0;0;0;8;0;0;0;0;18.4;19.3;15.4;16;0;12.3;15
2951010;Raw;01/12/1970;December;Pluviometer;25.3;11;7;122.8;1416.7;1970;72.3;50.5;0;72.3;26.3;24.2;0;0;0;0;0;0;0;0;25;22;25.3;0;0;0;0;0;8;0;0;0;0;18.3;0;0;14.2;0;0;10;0;0;0
2951010;Raw;01/11/1970;November;Pluviometer;16;26;1;16;;;0;16;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;
2951010;Raw;01/10/1970;October;Pluviometer;64;5;6;209.3;;;122;87.3;82;40;87.3;0;0;0;0;0;64;18;0;0;0;0;0;40;0;0;0;26;54;0;0;0;7.3;0;0;0;0;0;0;0;0;0;0
2951010;Raw;01/09/1970;September;Pluviometer;32;21;3;68;;;10;58;10;0;32;26;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;26;0;0;
2951010;Raw;01/08/1970;August;Pluviometer;19;21;2;28.1;;;9.1;19;9.1;0;19;0;0;0;0;9.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0
2951010;Raw;01/07/1970;July;Pluviometer;43.2;1;7;181.2;;;81.2;100;61.5;19.7;56;44;43.2;0;18.3;0;0;0;0;0;0;19.7;0;0;0;0;0;0;0;42;0;0;14;0;0;16;0;0;0;0;28;0;0
2951010;Raw;01/06/1970;June;Pluviometer;58;12;5;228;;;134;94;76;58;94;0;0;34;0;0;0;0;42;0;0;0;0;58;0;0;0;0;0;0;0;0;38;56;0;0;0;0;0;0;0;0;
2951010;Raw;01/05/1970;May;Pluviometer;75.3;5;8;233.1;;;122.5;110.6;113.3;9.2;77.2;33.4;0;0;38;0;75.3;0;0;0;0;9.2;0;0;0;0;0;35;0;22.2;20;0;0;0;0;9.4;0;0;0;0;0;0;24
2951010;Raw;01/04/1970;April;Pluviometer;20.2;4;1;20.2;;;20.2;0;20.2;0;0;0;0;0;0;20.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2951010;Raw;01/03/1970;March;Pluviometer;43;26;8;204.8;;;87.5;117.3;0;87.5;74.3;43;0;0;0;0;0;0;0;0;0;19.2;42;26.3;0;0;0;0;0;0;10.3;14;33;17;0;0;0;43;0;0;0;0;0
2951010;Raw;01/02/1970;February;Pluviometer;33;8;3;73;;;73;0;40;33;0;0;0;24;0;0;0;0;16;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2951010;Raw;01/01/1970;January;Pluviometer;32.2;2;1;32.2;;;32.2;0;32.2;0;0;0;0;32.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2951010;Raw;01/12/1969;December;Pluviometer;63;22;4;136.2;1072.6;1969;73.2;63;0;73.2;63;0;0;0;0;0;0;0;0;0;0;0;0;0;8.2;22;43;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0
2951010;Raw;01/11/1969;November;Pluviometer;29;5;5;89;;;64;25;64;0;25;0;0;0;0;0;29;10;9;16;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;
2951010;Raw;01/10/1969;October;Pluviometer;18.1;21;2;32.3;;;0;32.3;0;0;32.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.2;18.1;0;0;0;0;0;0;0;0;0;0
2951010;Raw;01/09/1969;September;Pluviometer;34.3;19;6;113.7;;;42;71.7;42;0;71.7;0;0;0;20;0;7;0;15;0;0;0;0;0;0;0;0;0;0;22;34.3;15.4;0;0;0;0;0;0;0;0;0;0;
2951010;Raw;01/08/1969;August;Pluviometer;16.2;1;1;16.2;;;16.2;0;16.2;0;0;0;16.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2951010;Raw;01/07/1969;July;Pluviometer;22.3;6;2;33.6;;;33.6;0;33.6;0;0;0;0;0;0;0;0;22.3;0;11.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2951010;Raw;01/06/1969;June;Pluviometer;20.2;15;4;59.2;;;59.2;0;0;59.2;0;0;0;0;0;0;0;0;0;0;13;0;0;0;10;16;20.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2951010;Raw;01/05/1969;May;Pluviometer;42.1;29;5;135;;;0;135;0;0;27.4;107.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27.4;0;0;0;0;0;0;0;0;26;0;0;0;42.1;20.5;19
2951010;Raw;01/04/1969;April;Pluviometer;87;1;3;151;;;87;64;87;0;43;21;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0;21;0;0;0;0;0;
2951010;Raw;01/03/1969;March;Pluviometer;31;28;1;31;;;0;31;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0
2951010;Raw;01/02/1969;February;Pluviometer;51.3;11;6;167.6;;;69.6;98;18.3;51.3;98;0;0;0;0;0;0;18.3;0;0;0;0;51.3;0;0;0;25;33;28;12;0;0;0;0;0;0;0;0;0;0;;;
2951010;Raw;01/01/1969;January;Pluviometer;32;4;6;107.8;;;96.5;11.3;72.3;24.2;11.3;0;16.3;0;24;32;0;0;0;0;0;0;0;0;0;8.2;16;0;11.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2951010;Raw;01/12/1968;December;Pluviometer;33.2;15;5;72.3;1183.5;1968;33.2;39.1;0;33.2;13.5;25.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33.2;0;0;0;0;8.3;0;5.2;0;0;0;0;0;10.2;15.4;0;0
